SKU ID,TranslatedTitle,brand,Is UL,ProductURL,Seller-Name,packtype,Units,Volume (ml),quantity,API Flag,CBP,CBP_Brand,Pack Size,User,Format,Benefit,API Tier,Grammage Tier,Offer Price,Rating,Number of Reviews,Hygiene benefit,Refill,Value,Discount %,Purchase Date
679872,Palmolive Soap 750ml Sensual,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-sensual-750ml_679872/10015126.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,750,6,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,66,5,1577,,,396,14%,9/4/2019
679876,Palmolive Soap Morning Tonix 750ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-morning-tonix-750ml_679876/10015130.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,750,10,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,66,5,1391,,,660,13%,1/8/2019
679881,Palmolive Milk & Honey Soap 1L,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-milk-honey-1l_679881/10015135.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,1000,4,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,79,5,7955,,,316,14%,25/3/2019
679883,Palmolive Soap Black Orchid & Milk 1L,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-black-orchid-milk-1l_679883/10015137.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,1000,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,79,5,5390,,,79,7%,20/1/2018
680348,Palmolive Soap Absolute Relax 450ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-absolute-relax-450ml_680348/10015602.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,3,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,25,5,2386,,,75,6%,19/9/2018
680356,Palmolive Soap Morning Tonic 450ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-morning-tonic-450ml_680356/10015610.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,7,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,25,5,1864,,,175,13%,22/10/2018
684637,Palmolive Soap 450ml Sensual,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-sensual-450ml_684637/10020482.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,6,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,25,5,2750,,,150,13%,19/5/2019
698826,Nuvo Bottle Liquid Soap - Red 600 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-bottle-merah-600-ml_698826/10036468.html,NA,Single,Milliliter,600,5,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,500 - 1000 ML,29,4.9,40,Basic,,145,8%,7/4/2019
698828,Nuvo Liquid Soap Bottle - Gold 250 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-bottle-gold-250-ml_698828/10036470.html,NA,Single,Milliliter,250,7,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,200 - 250 ML,15,5,1,Basic,,105,13%,25/5/2019
698831,Nuvo Bottle Liquid Soap - Green 250 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-bottle-hijau-250-ml_698831/10036473.html,NA,Single,Milliliter,250,8,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,200 - 250 ML,15,4.7,3,Basic,,120,15%,1/11/2018
698832,Nuvo Liquid Soap Pouch - Gold 450 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-pouch-gold-450-ml_698832/10036474.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,450,8,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,300 - 500 ML,19,5,178,Basic,Refill,152,11%,12/12/2018
698838,Nuvo Liquid Soap Bottle - Blue / White 600 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-bottle-biru-putih-600-ml_698838/10036480.html,NA,Single,Milliliter,600,10,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,500 - 1000 ML,29,4.9,26,Care,,290,15%,11/5/2018
698841,Nuvo Liquid Soap Bottle - Blue / White 250 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-bottle-biru-putih-250-ml_698841/10036483.html,NA,Single,Milliliter,250,7,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,200 - 250 ML,15,5,2,Care,,105,10%,11/3/2019
698913,Nuvo Liquid Soap Pouch - Blue / White 450 Ml,nuvo,0,https://www.jd.id/product/nuvo-liquid-soap-pouch-biru-putih-450-ml_698913/10036578.html,NA,Single,Milliliter,450,8,1,Hygiene / Protection,Hygiene / Protection|nuvo,Single,NA,Shower Gel,NA,Tire 1,300 - 500 ML,18,5,6,Care,Refill,144,7%,19/10/2019
741823,Cow Style Milky Body Soap (Soap Fragrance) Pump 550 Ml,cowstyle,0,https://www.jd.id/product/cow-style-milky-body-soap-soap-fragrance-pump-550-ml_741823/10092513.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,550,5,1,Care & Moisturize,Care & Moisturize|cowstyle,Single,NA,Shower Gel,NA,Tire 5,500 - 1000 ML,74,5,28,,,370,12%,23/7/2018
741830,Cow Style Bouncia 550 Ml Body Soap Pump,cowstyle,0,https://www.jd.id/product/cow-style-bouncia-body-soap-pump-550-ml_741830/10092520.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,550,8,1,Care & Moisturize,Care & Moisturize|cowstyle,Single,NA,Shower Gel,NA,Tire 5,500 - 1000 ML,90,5,27,,,720,13%,23/9/2019
754295,Dee-Dee Shower Foam 225ml Apple Soap Pump,deedee,0,https://www.jd.id/product/dee-dee-shower-foam-apple-sabun-mandi-pump-225ml_754295/10109305.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,3,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,17,5,41,,,51,6%,21/11/2018
754296,Dee-Dee Grape Shower Foam Soap Pump 225ml,deedee,0,https://www.jd.id/product/dee-dee-shower-foam-grape-sabun-mandi-pump-225ml_754296/10109306.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,7,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,18,5,45,,,126,8%,4/4/2018
754297,Dee-Dee Shower Foam Soap Orange Pump 225ml,deedee,0,https://www.jd.id/product/dee-dee-shower-foam-orange-sabun-mandi-pump-225ml_754297/10109307.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,9,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,17,4.9,29,,,153,9%,5/10/2018
754298,Dee-Dee Shower Foam Soap Pump Strawberry 225ml,deedee,0,https://www.jd.id/product/dee-dee-shower-foam-strawberry-sabun-mandi-pump-225ml_754298/10109308.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,5,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,18,5,70,,,90,7%,13/3/2019
754379,Dee-Dee Body Wash (Soap) Apple Refill Bottle 225ml,deedee,0,https://www.jd.id/product/dee-dee-body-wash-sabun-mandi-botol-refill-apple-225ml_754379/10109389.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,7,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,4.9,67,,,105,11%,19/6/2018
754380,Dee-Dee Body Wash (Soap) Grape Refill Bottle 225ml,deedee,0,https://www.jd.id/product/dee-dee-body-wash-sabun-mandi-botol-refill-grape-225ml_754380/10109390.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,8,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,5,84,,,120,12%,3/2/2018
754384,Dee-Dee Body Wash (Soap) Orange Refill Bottle 225ml,deedee,0,https://www.jd.id/product/dee-dee-body-wash-sabun-mandi-botol-refill-orange-225ml_754384/10109394.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,10,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,5,80,,,150,15%,5/5/2018
754385,Dee-Dee Body Wash (Soap) Strawberry Refill Bottle 225ml,deedee,0,https://www.jd.id/product/dee-dee-body-wash-sabun-mandi-botol-refill-strawberry-225ml_754385/10109395.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,225,4,1,Care & Moisturize,Care & Moisturize|deedee,Single,NA,Shower Gel,NA,Tire 2,200 - 250 ML,15,5,91,,,60,11%,3/1/2018
767323,Eskulin Mickey Kids Bath Soap 750ml,eskulinkids,0,https://www.jd.id/product/eskulin-kids-bath-soap-mickey-750ml_767323/10127647.html,NA,Single,Milliliter,750,3,1,Care & Moisturize,Care & Moisturize|eskulinkids,Single,Child,Shower Gel,NA,Tire 3,500 - 1000 ML,64,5,19,,,192,10%,7/10/2019
767356,Eskulin Ariel Kids Bath Soap Bath 750ml,eskulinkids,0,https://www.jd.id/product/eskulin-kids-bath-soap-mandi-ariel-750ml_767356/10127738.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,750,6,1,Care & Moisturize,Care & Moisturize|eskulinkids,Single,Child,Shower Gel,NA,Tire 3,500 - 1000 ML,67,5,40,,,402,10%,9/3/2018
767359,Eskulin Cinderella Kids Bath Soap Bath 750ml,eskulinkids,0,https://www.jd.id/product/eskulin-kids-bath-soap-mandi-cinderella-750ml_767359/10127741.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,750,6,1,Care & Moisturize,Care & Moisturize|eskulinkids,Single,Child,Shower Gel,NA,Tire 3,500 - 1000 ML,67,4.8,27,,,402,13%,21/4/2018
767362,Kids Eskulin Belle Bath Soap Bath 750ml,eskulinkids,0,https://www.jd.id/product/eskulin-kids-bath-soap-mandi-belle-750ml_767362/10127744.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,750,7,1,Care & Moisturize,Care & Moisturize|eskulinkids,Single,Child,Shower Gel,NA,Tire 3,500 - 1000 ML,67,5,27,,,469,12%,18/11/2018
10037350,Palmolive Soap Body Butter Coconut Scrub 400ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-body-butter-coconut-scrub-400ml_10037350/100097190.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,2,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,Natural,Tire 3,300 - 500 ML,36,5,1324,,,72,6%,2/7/2018
10037356,Palmolive Soap Heavenly Vanilla Body Butter 400ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-body-butter-heavenly-vanilla-400ml_10037356/100097196.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,63,5,516,,,63,14%,8/9/2018
10047066,Palmolive Soap Milk & Honey 500ml,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-milk-honey-500-ml_10047066/100115414.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,500,9,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,42,5,58,,,378,7%,7/6/2018
10047067,Palmolive Soap Black Orchid & Milk 500ml,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-black-orchid-milk-500-ml_10047067/100115415.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,500,2,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,42,4.9,45,,,84,15%,6/7/2018
10068318,Palmolive Soap Shea Butter 500ml,palmolive,0,https://www.jd.id/product/palmolive-shower-gel-shea-butter-botol-500ml_10068318/100164736.html?utm_source=shopalyst&utm_medium=affiliate,NA,Single,Milliliter,500,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,42,5,116,,,42,8%,17/1/2019
10068319,Palmolive Soap Cherry Blossom 1L,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-cherry-blossom-1l_10068319/100164737.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,1000,7,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,79,5,3676,,,553,7%,6/6/2019
10068320,Palmolive Soap Revitalizing 450ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-revitalising-450ml_10068320/100164738.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,450,1,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,300 - 500 ML,25,5,1406,,,25,10%,22/5/2018
10069052,Cow Style Bouncia Elegant Relax Body Soap Pump 550ml,cowstyle,0,https://www.jd.id/product/cow-style-bouncia-body-soap-elegant-relax-pump-550ml_10069052/100166153.html,NA,Single,Milliliter,550,9,1,Fresh,Fresh|cowstyle,Single,NA,Shower Gel,NA,Tire 5,500 - 1000 ML,73,5,2,,,657,7%,9/10/2018
10123209,Palmolive Soap Revitalizing 750ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-revitalising-750ml_10123209/100279056.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,750,2,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,68,5,1079,,,136,5%,19/10/2019
10756027,Palmolive Soap 2PCS X 450ml Sensual,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-sensual-2pcs-x-450ml_10756027/101613608.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Multi,Milliliter,450,6,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Shower Gel,NA,Tire 3,500 - 1000 ML,46,5,390,,,276,12%,1/10/2018
50865571,Betel Purbasari Feminine Wash Soap Whitening Mnjakani With Extract - 125 Ml,purbasari,0,https://www.jd.id/product/purbasari-sabun-sirih-feminine-wash-mnjakani-with-whitening-extract-125-ml_50865571/501785020.html?utm_source=shopalyst&utm_medium=affiliate,Beauty Center,Single,Milliliter,125,4,1,Whitening / Colour Management,Whitening / Colour Management|purbasari,Single,Female,Shower Gel,NA,Tire 4,50 - 150 ML,14,5,22,,,56,13%,9/2/2018
12767621,Palmolive Soap Milk & Honey 400ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-milk-honey-400ml_12767621/106607544.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,4,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Bar,NA,Tire 3,300 - 500 ML,27.5,3.5,5,,,110,12%,18/6/2019
12767623,Palmolive Soap Black Orchid & Milk 400ml,palmolive,0,https://www.jd.id/product/palmolive-sabun-mandi-black-orchid-milk-400ml_12767623/106607546.html?utm_source=shopalyst&utm_medium=affiliate,JD.id,Single,Milliliter,400,5,1,Care & Moisturize,Care & Moisturize|palmolive,Single,NA,Bar,NA,Tire 3,300 - 500 ML,27.5,4,5,,,137.5,11%,3/8/2018
